id,profit0,online0
10875,-23,0
10876,182,1
10877,68,0
10878,426,0
10879,811,1
10880,751,0
10881,-21,0
10882,134,1
10883,,
10884,266,0
10885,74,0
10886,,
10887,58,0
10888,,
10889,0,0
10890,25,0
10891,-65,0
10892,214,0
10893,6,0
10894,242,0
10895,146,0
10896,144,1
10897,-121,0
10898,,
10899,252,0
10900,851,1
10901,31,0
10902,,
10903,,
10904,114,1
10905,198,0
10906,,
10907,-240,0
10908,31,0
10909,-31,0
10910,-17,1
10911,,
10912,,
10913,240,0
10914,153,0
10915,642,0
10916,-39,0
10917,673,0
10918,-40,1
10919,183,0
10920,824,0
10921,-38,1
10922,,
10923,-16,0
10924,,
10925,-35,1
10926,,
10927,-73,1
10928,-72,0
10929,,
10930,,
10931,-20,0
10932,-20,0
10933,771,0
10934,145,0
10935,-6,0
10936,232,0
10937,,
10938,211,0
10939,-177,0
10940,,
10941,-109,0
10942,,
10943,-17,0
10944,-1,0
10945,33,1
10946,66,0
10947,-66,0
10948,311,0
10949,719,0
10950,-41,0
10951,401,0
10952,-20,0
10953,-19,0
10954,-113,0
10955,-104,0
10956,-33,0
10957,-114,0
10958,,
10959,-26,1
10960,,
10961,24,0
10962,71,1
10963,-18,0
10964,86,1
10965,97,0
10966,-20,0
10967,306,0
10968,446,1
10969,224,0
10970,13,0
10971,269,1
10972,-27,0
10973,38,1
10974,-70,0
10975,10,0
10976,171,1
10977,236,0
10978,160,0
10979,227,0
10980,45,0
10981,144,0
10982,3,0
10983,-137,1
10984,-46,0
10985,,
10986,122,0
10987,,
10988,28,0
10989,415,0
10990,528,0
10991,252,0
10992,21,0
10993,68,0
10994,-45,0
10995,-2,0
10996,24,0
10997,335,0
10998,147,0
10999,,
11000,-41,0
11001,269,0
11002,,
11003,,
11004,,
11005,-2,0
11006,174,0
11007,288,1
11008,-43,0
11009,179,1
11010,13,0
11011,2,0
11012,796,0
11013,-33,0
11014,140,1
11015,-160,0
11016,-76,0
11017,,
11018,92,0
11019,-75,0
11020,9,0
11021,-97,0
11022,128,0
11023,,
11024,-260,1
11025,,
11026,105,1
11027,511,0
11028,21,0
11029,-8,1
11030,,1
11031,-4,0
11032,11,0
11033,-10,0
11034,-23,1
11035,,
11036,-23,0
11037,31,0
11038,2,1
11039,214,1
11040,317,0
11041,-98,0
11042,-83,0
11043,333,0
11044,-112,0
11045,12,1
11046,1062,1
11047,223,1
11048,1026,0
11049,-47,1
11050,,
11051,-103,1
11052,-90,1
11053,,
11054,49,0
11055,-3,0
11056,,
11057,157,0
11058,473,0
11059,,
11060,246,1
11061,,
11062,,
11063,-26,0
11064,-49,0
11065,-24,0
11066,37,0
11067,95,0
11068,1,0
11069,730,1
11070,741,0
11071,776,0
11072,,
11073,305,0
11074,660,1
11075,160,0
11076,3,0
11077,-28,0
11078,-23,0
11079,-66,1
11080,13,0
11081,2,0
11082,-69,0
11083,118,0
11084,-15,1
11085,400,0
11086,-80,0
11087,-16,0
11088,-15,0
11089,-1,0
11090,,
11091,451,0
11092,-21,0
11093,-72,0
11094,68,0
11095,,
11096,82,0
11097,204,0
11098,991,1
11099,,
11100,-11,0
11101,-113,0
11102,-88,0
11103,0,0
11104,-85,1
11105,273,0
11106,-310,1
11107,-117,0
11108,,
11109,39,0
11110,,
11111,,
11112,317,0
11113,,
11114,-22,0
11115,1025,0
11116,28,0
11117,,
11118,12,0
11119,37,0
11120,403,0
11121,-27,1
11122,,
11123,226,0
11124,,
11125,43,0
11126,-10,1
11127,-76,0
11128,-24,0
11129,-31,0
11130,588,0
11131,155,0
11132,26,0
11133,-25,0
11134,20,0
11135,349,0
11136,-3,0
11137,17,0
11138,344,1
11139,87,0
11140,-2,0
11141,-35,0
11142,,
11143,,
11144,,
11145,-4,0
11146,314,0
11147,202,0
11148,,
11149,,
11150,410,0
11151,-46,0
11152,-70,0
11153,411,1
11154,,
11155,2167,0
11156,-12,0
11157,-34,0
11158,51,0
11159,-95,0
11160,209,0
11161,93,0
11162,-81,1
11163,-181,0
11164,166,0
11165,-104,1
11166,-25,0
11167,-52,0
11168,-82,0
11169,-25,0
11170,122,0
11171,,
11172,28,0
11173,52,0
11174,-89,0
11175,66,0
11176,424,0
11177,131,0
11178,102,0
11179,251,0
11180,270,0
11181,49,0
11182,-438,0
11183,522,0
11184,31,1
11185,-20,0
11186,,
11187,176,0
11188,275,0
11189,-91,0
11190,-97,0
11191,,
11192,15,0
11193,-37,1
11194,,
11195,,
11196,215,0
11197,-135,1
11198,-45,0
11199,-108,1
11200,380,0
11201,135,0
11202,-62,0
11203,21,0
11204,-185,1
11205,18,0
11206,394,0
11207,-17,0
11208,,
11209,535,0
11210,52,0
11211,280,0
11212,-17,0
11213,,
11214,276,0
11215,,
11216,179,0
11217,,
11218,56,0
11219,-6,0
11220,-19,1
11221,-27,0
11222,,
11223,428,0
11224,401,0
11225,-31,0
11226,648,0
11227,-10,0
11228,202,0
11229,-119,1
11230,-42,0
11231,-10,0
11232,-34,0
11233,,
11234,308,0
11235,593,0
11236,-10,0
11237,64,0
11238,,
11239,-7,1
11240,-138,0
11241,361,0
11242,373,0
11243,65,1
11244,647,0
11245,,
11246,7,0
11247,30,0
11248,,
11249,245,0
11250,-37,0
11251,336,1
11252,-9,0
11253,75,0
11254,727,0
11255,193,0
11256,396,0
11257,-67,0
11258,,
11259,178,1
11260,-15,1
11261,-28,0
11262,-36,0
11263,13,0
11264,262,0
11265,129,0
11266,-33,0
11267,13,1
11268,84,1
11269,-71,0
11270,159,1
11271,-100,0
11272,-97,0
11273,-19,0
11274,84,0
11275,410,0
11276,648,1
11277,,
11278,,
11279,600,0
11280,-36,0
11281,-42,0
11282,-83,0
11283,-12,0
11284,-3,1
11285,585,1
11286,,
11287,832,0
11288,169,0
11289,260,0
11290,12,0
11291,-19,0
11292,22,0
11293,273,0
11294,481,0
11295,-28,1
11296,0,0
11297,208,0
11298,73,0
11299,58,0
11300,550,1
11301,-88,0
11302,,
11303,-13,0
11304,,
11305,-81,0
11306,,
11307,-71,0
11308,-18,0
11309,-63,0
11310,-32,0
11311,533,1
11312,9,0
11313,-170,0
11314,540,0
11315,-17,0
11316,-34,0
11317,359,1
11318,141,0
11319,491,1
11320,-28,0
11321,-80,0
11322,188,0
11323,-42,0
11324,-218,0
11325,,
11326,-38,0
11327,-28,1
11328,,
11329,3,0
11330,-79,0
11331,241,1
11332,53,0
11333,853,0
11334,316,1
11335,62,0
11336,-30,0
11337,46,0
11338,300,0
11339,,
11340,,
11341,-34,1
11342,-80,0
11343,15,0
11344,479,0
11345,264,1
11346,106,0
11347,-52,0
11348,942,0
11349,-27,0
11350,-8,0
11351,,
11352,818,0
11353,2,0
11354,487,1
11355,,
11356,519,0
11357,15,0
11358,10,0
11359,-89,0
11360,19,0
11361,203,0
11362,7,0
11363,-1,0
11364,75,0
11365,-78,0
11366,178,1
11367,68,0
11368,-76,0
11369,-10,0
11370,-25,0
11371,,
11372,-22,0
11373,,
11374,949,1
11375,323,0
11376,-138,0
11377,-30,0
11378,478,1
11379,,
11380,-30,0
11381,,
11382,-18,0
11383,344,0
11384,,
11385,68,0
11386,-148,0
11387,,
11388,,
11389,-47,1
11390,203,0
11391,74,0
11392,10,0
11393,-12,0
11394,17,0
11395,19,0
11396,-39,0
11397,16,0
11398,48,1
11399,,
11400,116,0
11401,-232,0
11402,-126,1
11403,633,0
11404,-57,0
11405,-70,0
11406,,
11407,-104,0
11408,,
11409,-43,0
11410,1,0
11411,-26,0
11412,-152,0
11413,939,0
11414,-163,0
11415,-5,0
11416,-24,0
11417,281,0
11418,,
11419,-22,0
11420,300,0
11421,-2,0
11422,42,0
11423,20,0
11424,-77,0
11425,526,0
11426,220,0
11427,,
11428,-32,1
11429,-17,0
11430,683,0
11431,109,0
11432,-8,0
11433,-11,1
11434,,
11435,-188,1
11436,932,1
11437,6,0
11438,332,0
11439,-2,0
11440,-78,0
11441,-9,0
11442,390,0
11443,-35,0
11444,,
11445,211,0
11446,132,1
11447,-11,0
11448,20,1
11449,489,1
11450,179,0
11451,407,0
11452,148,0
11453,120,1
11454,-114,1
11455,709,1
11456,108,0
11457,,
11458,1970,0
11459,424,0
11460,-41,0
11461,-22,0
11462,143,0
11463,-63,0
11464,-83,0
11465,46,0
11466,348,0
11467,-27,0
11468,22,0
11469,17,0
11470,26,0
11471,715,0
11472,20,1
11473,1208,1
11474,446,0
11475,,
11476,50,0
11477,,
11478,187,0
11479,781,0
11480,-2,0
11481,2,0
11482,33,0
11483,41,1
11484,342,1
11485,,
11486,181,0
11487,-80,0
11488,286,0
11489,,
11490,316,0
11491,-20,0
11492,366,0
11493,-7,0
11494,88,0
11495,-13,0
11496,,
11497,,
11498,-13,0
11499,-12,0
11500,-97,0
11501,-3,0
11502,-30,0
11503,-3,0
11504,75,0
11505,-2,0
11506,34,0
11507,4,0
11508,9,0
11509,1037,0
11510,-33,0
11511,-101,0
11512,-1,0
11513,,
11514,,
11515,,
11516,-59,0
11517,-124,0
11518,,
11519,553,1
11520,-164,0
11521,-20,0
11522,-23,1
11523,27,1
11524,381,0
11525,496,1
11526,-6,0
11527,,
11528,1086,0
11529,1514,0
11530,-51,0
11531,440,0
11532,,
11533,,
11534,134,0
11535,49,0
11536,472,0
11537,-52,0
11538,57,1
11539,-84,0
11540,125,1
11541,,
11542,-30,0
11543,10,0
11544,268,0
11545,311,1
11546,16,0
11547,-28,1
11548,-27,0
11549,,
11550,,
11551,782,0
11552,472,1
11553,-96,0
11554,19,0
11555,226,0
11556,38,1
11557,,
11558,-5,0
11559,,
11560,1,0
11561,83,0
11562,-21,0
11563,-47,0
11564,370,1
11565,-39,1
11566,358,0
11567,,
11568,135,1
11569,349,0
11570,196,0
11571,373,0
11572,139,0
11573,48,0
11574,-8,1
11575,-29,1
11576,117,0
11577,-17,0
11578,284,1
11579,-59,0
11580,1239,1
11581,-5,0
11582,-76,0
11583,-101,0
11584,-41,0
11585,,
11586,88,0
11587,,
11588,-4,1
11589,-6,0
11590,329,1
11591,-31,0
11592,621,0
11593,-2,0
11594,117,1
11595,462,0
11596,61,0
11597,132,0
11598,-8,1
11599,325,0
11600,772,0
11601,89,1
11602,-49,0
11603,-2,0
11604,94,0
11605,-27,0
11606,255,0
11607,338,0
11608,,
11609,99,1
11610,232,0
11611,,
11612,16,0
11613,152,0
11614,199,1
11615,,
11616,-105,0
11617,90,0
11618,-50,0
11619,-15,0
11620,754,0
11621,3,0
11622,,
11623,303,0
11624,91,0
11625,-26,0
11626,692,0
11627,686,0
11628,-51,0
11629,-125,1
11630,-122,1
11631,517,0
11632,43,0
11633,237,1
11634,-4,0
11635,-65,0
11636,-30,0
11637,64,0
11638,330,0
11639,-30,0
11640,198,0
11641,,
11642,597,0
11643,177,1
11644,-3,0
11645,-109,0
11646,-76,0
11647,51,0
11648,-118,0
11649,574,0
11650,5,0
11651,-86,0
11652,174,0
11653,6,0
11654,-28,0
11655,,
11656,,
11657,-71,0
11658,,
11659,-28,0
11660,,
11661,29,0
11662,133,0
11663,,
11664,-26,0
11665,119,0
11666,132,1
11667,141,0
11668,64,0
11669,509,1
11670,286,1
11671,,
11672,43,0
11673,135,0
11674,391,0
11675,149,0
11676,-49,1
11677,192,0
11678,5,0
11679,,
11680,160,1
11681,-16,0
11682,2,0
11683,-43,0
11684,-4,1
11685,205,0
11686,86,1
11687,,
11688,1719,0
11689,28,0
11690,-21,0
11691,270,0
11692,17,0
11693,307,0
11694,15,0
11695,218,0
11696,-14,1
11697,72,0
11698,761,1
11699,73,0
11700,216,0
11701,691,0
11702,41,0
11703,,
11704,608,0
11705,-116,0
11706,117,0
11707,10,0
11708,41,0
11709,,
11710,-83,1
11711,205,0
11712,-52,0
11713,,
11714,433,1
11715,255,0
11716,269,0
11717,39,1
11718,,
11719,-27,0
11720,-72,0
11721,266,0
11722,171,0
11723,108,0
11724,767,1
11725,371,0
11726,,
11727,,
11728,-20,0
11729,1,0
11730,109,0
11731,78,0
11732,425,0
11733,32,0
11734,-1,0
11735,-60,0
11736,90,0
11737,60,1
11738,-29,0
11739,373,0
11740,,
11741,134,0
11742,225,0
11743,313,0
11744,,
11745,-65,0
11746,-102,0
11747,-37,0
11748,-137,0
11749,-29,1
11750,85,0
11751,-11,0
11752,-67,0
11753,-83,1
11754,,
11755,546,0
11756,88,1
11757,761,0
11758,,
11759,111,0
11760,274,0
11761,170,0
11762,-45,0
11763,-44,0
11764,-16,0
11765,,
11766,-72,0
11767,23,0
11768,265,1
11769,171,0
11770,58,1
11771,854,0
11772,-17,0
11773,,
11774,-42,0
11775,,
11776,99,1
11777,24,1
11778,-63,0
11779,-106,0
11780,,1
11781,-60,1
11782,-306,1
11783,1890,0
11784,-17,0
11785,,
11786,317,0
11787,47,1
11788,-35,0
11789,-35,0
11790,-1,0
11791,-32,0
11792,,
11793,13,0
11794,244,1
11795,62,0
11796,220,0
11797,-34,0
11798,796,1
11799,-31,0
11800,390,0
11801,-46,0
11802,540,0
11803,14,1
11804,0,1
11805,-3,0
11806,293,0
11807,,
11808,,
11809,349,0
11810,-53,0
11811,329,1
11812,1085,0
11813,986,0
11814,-17,0
11815,-51,0
11816,-12,1
11817,189,0
11818,,
11819,-55,0
11820,,
11821,,
11822,543,1
11823,1207,1
11824,90,0
11825,,
11826,,
11827,27,0
11828,,
11829,448,0
11830,2403,0
11831,294,0
11832,-25,0
11833,,
11834,310,1
11835,16,0
11836,9,0
11837,-42,1
11838,540,0
11839,-236,1
11840,,
11841,21,1
11842,37,0
11843,-48,1
11844,434,0
11845,83,1
11846,-38,1
11847,-71,0
11848,,
11849,2,0
11850,,
11851,113,0
11852,,
11853,586,0
11854,205,0
11855,-31,1
11856,-31,0
11857,34,0
11858,-72,0
11859,102,0
11860,0,0
11861,-186,0
11862,-23,0
11863,-95,0
11864,,
11865,-12,0
11866,20,0
11867,-47,0
11868,0,0
11869,-23,0
11870,11,0
11871,,
11872,-4,0
11873,-40,0
11874,467,0
11875,151,0
11876,-3,1
11877,-120,0
11878,315,0
11879,-30,0
11880,-10,0
11881,374,1
11882,15,0
11883,-51,0
11884,106,0
11885,-60,0
11886,75,0
11887,,
11888,-39,0
11889,,
11890,,
11891,41,1
11892,240,1
11893,150,0
11894,-57,0
11895,119,0
11896,437,0
11897,106,0
11898,,
11899,43,0
11900,82,0
11901,362,1
11902,443,0
11903,-25,0
11904,287,0
11905,180,0
11906,916,0
11907,,
11908,,
11909,10,0
11910,-112,0
11911,100,0
11912,,
11913,-2,0
11914,,
11915,-78,0
11916,,
11917,-62,1
11918,,
11919,21,0
11920,80,0
11921,13,0
11922,153,0
11923,32,0
11924,138,1
11925,57,0
11926,,
11927,88,1
11928,-13,0
11929,,
11930,-50,1
11931,-33,0
11932,-7,1
11933,365,0
11934,-52,1
11935,-28,0
11936,-41,1
11937,0,0
11938,396,0
11939,28,0
11940,-21,0
11941,-21,0
11942,276,0
11943,8,0
11944,-85,0
11945,,
11946,-30,0
11947,95,0
11948,,
11949,,
11950,18,0
11951,-40,0
11952,-76,0
11953,-24,1
11954,-41,0
11955,64,0
11956,-45,1
11957,729,0
11958,-107,0
11959,-84,0
11960,-7,0
11961,-8,0
11962,-15,1
11963,1427,1
11964,-27,0
11965,-39,0
11966,26,1
11967,12,0
11968,-31,0
11969,168,0
11970,-28,0
11971,,
11972,-30,0
11973,-32,1
11974,183,1
11975,-53,0
11976,-20,0
11977,72,0
11978,-38,0
11979,-28,0
11980,1135,0
11981,186,0
11982,-37,1
11983,,
11984,52,0
11985,-12,0
11986,-226,0
11987,438,0
11988,347,0
11989,1568,0
11990,-16,0
11991,,
11992,469,0
11993,,
11994,-64,0
11995,1346,0
11996,,
11997,443,0
11998,362,0
11999,-15,0
12000,183,1
12001,834,0
12002,103,0
12003,,
12004,,
12005,576,1
12006,307,0
12007,-15,0
12008,1,1
12009,153,0
12010,148,0
12011,-95,0
12012,111,0
12013,65,0
12014,98,1
12015,-2,0
12016,254,0
12017,-22,0
12018,,
12019,23,0
12020,-23,1
12021,,
12022,,
12023,179,0
12024,-145,0
12025,213,0
12026,83,0
12027,514,0
12028,81,0
12029,79,0
12030,-8,0
12031,266,0
12032,,
12033,83,0
12034,2,0
12035,,
12036,94,0
12037,675,0
12038,14,0
12039,1158,0
12040,-6,0
12041,98,1
12042,129,0
12043,,
12044,387,0
12045,144,0
12046,41,1
12047,92,0
12048,635,0
12049,43,0
12050,-122,0
12051,720,0
12052,-89,1
12053,860,0
12054,301,0
12055,-39,1
12056,238,0
12057,,
12058,-70,0
12059,-119,0
12060,,
12061,283,0
12062,197,0
12063,-146,1
12064,440,0
12065,-36,0
12066,-2,0
12067,,
12068,,
12069,454,0
12070,1,0
12071,1182,0
12072,-31,0
12073,1243,0
12074,,
12075,152,0
12076,-29,0
12077,-125,0
12078,81,0
12079,29,1
12080,101,0
12081,-21,0
12082,-162,0
12083,-57,1
12084,57,0
12085,-4,0
12086,,
12087,-30,0
12088,3,0
12089,-75,0
12090,72,0
12091,-44,1
12092,67,0
12093,307,0
12094,-63,0
12095,-15,0
12096,82,0
12097,63,0
12098,,
12099,-39,0
12100,-216,0
12101,-26,0
12102,241,0
12103,-44,0
12104,-31,0
12105,345,0
12106,204,1
12107,100,0
12108,,
12109,-132,0
12110,,
12111,777,0
12112,-34,0
12113,67,0
12114,-113,1
12115,-28,0
12116,,
12117,-168,0
12118,1399,0
12119,-50,1
12120,-38,0
12121,,
12122,-93,0
12123,677,0
12124,459,1
12125,336,1
12126,-58,0
12127,1006,1
12128,17,0
12129,-18,0
12130,-51,0
12131,-6,0
12132,-103,1
12133,122,0
12134,,
12135,195,0
12136,-19,0
12137,,
12138,-86,0
12139,-54,1
12140,38,1
12141,13,1
12142,-12,1
12143,-130,0
12144,218,0
12145,-48,0
12146,,
12147,408,0
12148,636,0
12149,-2,0
12150,5,0
12151,142,0
12152,-33,1
12153,-41,0
12154,,
12155,111,0
12156,16,0
12157,-16,0
12158,-27,0
12159,-16,0
12160,-27,0
12161,,
12162,37,0
12163,-38,0
12164,9,0
12165,157,0
12166,240,0
12167,56,1
12168,40,0
12169,9,0
12170,-15,0
12171,840,0
12172,-41,1
12173,8,0
12174,-11,0
12175,315,0
12176,295,0
12177,1508,1
12178,14,0
12179,-30,0
12180,4,0
12181,-17,1
12182,2184,0
12183,11,0
12184,165,0
12185,17,0
12186,198,0
12187,-36,0
12188,-50,0
12189,-5,0
12190,-41,0
12191,,
12192,10,1
12193,-201,0
12194,,
12195,-92,0
12196,-109,0
12197,-1,0
12198,220,1
12199,41,0
12200,280,0
12201,80,0
12202,,
12203,80,0
12204,4,0
12205,50,0
12206,101,0
12207,27,0
12208,107,0
12209,272,0
12210,,
12211,,
12212,964,0
12213,-23,0
12214,-4,0
12215,-62,0
12216,2458,0
12217,91,0
12218,158,0
12219,-162,0
12220,-2,0
12221,131,0
12222,-46,0
12223,257,0
12224,,
12225,228,0
12226,551,0
12227,2,0
12228,4,0
12229,-5,0
12230,273,1
12231,-18,0
12232,273,0
12233,197,0
12234,403,0
12235,-16,0
12236,,
12237,-3,0
12238,,
12239,-28,0
12240,-31,0
12241,,
12242,-17,1
12243,,
12244,-29,0
12245,-24,0
12246,455,0
12247,264,0
12248,,
12249,-70,1
12250,638,0
12251,214,1
12252,1143,0
12253,-2,0
12254,180,0
12255,160,0
12256,292,0
12257,187,0
12258,323,1
12259,-45,0
12260,-106,0
12261,,
12262,137,0
12263,,
12264,-71,1
12265,-40,0
12266,-102,1
12267,29,1
12268,-10,1
12269,78,0
12270,,
12271,,
12272,,
12273,84,1
12274,,
12275,-88,0
12276,-40,0
12277,-27,0
12278,175,0
12279,-25,0
12280,-31,0
12281,275,1
12282,153,1
12283,-30,0
12284,,
12285,-3,0
12286,1189,0
12287,-5,1
12288,-58,0
12289,7,0
12290,,
12291,-30,1
12292,30,0
12293,-42,0
12294,-24,1
12295,116,1
12296,-14,0
12297,1292,0
12298,,
12299,,
12300,-59,1
12301,176,0
12302,1125,0
12303,,
12304,,
12305,3,0
12306,14,1
12307,,
12308,-84,0
12309,583,0
12310,,
12311,15,1
12312,,
12313,2,1
12314,-91,0
12315,167,0
12316,-59,0
12317,,
12318,37,0
12319,10,0
12320,457,0
12321,115,0
12322,,
12323,-94,0
12324,,
12325,12,0
12326,22,0
12327,-85,0
12328,110,0
12329,430,0
12330,44,0
12331,719,1
12332,-18,0
12333,371,0
12334,-24,0
12335,-7,0
12336,96,0
12337,-40,0
12338,184,0
12339,83,0
12340,-29,0
12341,-103,0
12342,-15,0
12343,177,0
12344,-60,0
12345,-637,0
12346,283,0
12347,183,0
12348,,
12349,603,0
12350,54,0
12351,10,0
12352,-32,0
12353,,
12354,435,0
12355,,
12356,,
12357,,
12358,1,0
12359,123,0
12360,137,0
12361,-19,0
12362,-86,0
12363,30,0
12364,134,1
12365,736,1
12366,1,1
12367,114,0
12368,-28,0
12369,,
12370,,
12371,-199,1
12372,-31,0
12373,2143,1
12374,307,0
12375,-65,0
12376,469,1
12377,64,0
12378,-30,0
12379,48,0
12380,,
12381,,
12382,201,1
12383,-122,0
12384,321,0
12385,72,0
12386,991,0
12387,70,0
12388,,
12389,,
12390,419,1
12391,-177,1
12392,25,0
12393,-117,0
12394,-93,0
12395,,
12396,56,1
12397,-8,0
12398,,
12399,-16,0
12400,19,0
12401,-99,0
12402,442,1
12403,47,0
12404,135,1
12405,44,1
12406,128,1
12407,-146,1
12408,-8,0
12409,-30,0
12410,-21,0
12411,-23,0
12412,-38,1
12413,2,1
12414,,
12415,775,0
12416,82,0
12417,105,0
12418,131,0
12419,584,0
12420,11,0
12421,-39,1
12422,621,0
12423,-62,1
12424,,
12425,224,0
12426,35,0
12427,-217,1
12428,16,0
12429,382,1
12430,-4,0
12431,172,0
12432,87,0
12433,-52,0
12434,-36,0
12435,382,0
12436,65,1
12437,-18,1
12438,-12,0
12439,183,0
12440,,
12441,102,0
12442,-43,0
12443,833,1
12444,1246,1
12445,,
12446,-18,0
12447,-62,0
12448,-1,0
12449,490,0
12450,98,1
12451,346,0
12452,217,0
12453,-26,0
12454,-14,0
12455,2,1
12456,,
12457,-9,0
12458,-32,1
12459,-71,0
12460,-83,0
12461,-81,1
12462,-63,0
12463,-70,0
12464,-52,1
12465,-3,0
12466,380,1
12467,185,0
12468,,
12469,602,0
12470,,
12471,-71,0
12472,,
12473,-8,0
12474,,
12475,123,0
12476,296,0
12477,-47,0
12478,-89,0
12479,-32,0
12480,11,0
12481,541,0
12482,167,0
12483,902,0
12484,-16,0
12485,12,0
12486,764,0
12487,272,0
12488,-54,0
12489,172,0
12490,191,0
12491,1,0
12492,,
12493,,
12494,17,0
12495,10,0
12496,-88,0
12497,76,0
12498,,
12499,186,1
12500,388,0
12501,11,0
12502,201,0
12503,67,0
12504,,
12505,527,0
12506,-178,0
12507,307,0
12508,24,0
12509,71,0
12510,90,0
12511,-94,0
12512,-37,0
12513,,
12514,-1,0
12515,-31,0
12516,128,0
12517,-47,0
12518,-39,0
12519,135,1
12520,,
12521,-5,0
12522,-57,0
12523,-27,0
12524,147,0
12525,67,0
12526,,
12527,186,0
12528,-31,0
12529,-211,0
12530,-215,0
12531,780,0
12532,,
12533,159,1
12534,,
12535,-19,0
12536,61,0
12537,,
12538,-70,0
12539,24,1
12540,-99,0
12541,238,0
12542,-9,0
12543,,
12544,-41,0
12545,-21,1
12546,295,0
12547,,
12548,908,1
12549,-64,1
12550,1248,0
12551,-24,1
12552,268,0
12553,,
12554,122,1
12555,345,1
12556,-72,0
12557,-66,0
12558,645,0
12559,4,1
12560,,
12561,,
12562,911,0
12563,,
12564,-64,1
12565,-251,1
12566,,
12567,711,1
12568,0,0
12569,90,0
12570,400,0
12571,258,0
12572,-23,0
12573,29,0
12574,-73,1
12575,-10,1
12576,118,1
12577,-79,0
12578,41,1
12579,,
12580,-38,0
12581,-76,0
12582,575,0
12583,-16,1
12584,-18,0
12585,,
12586,168,0
12587,10,0
12588,213,1
12589,-25,0
12590,,
12591,-29,0
12592,-117,0
12593,512,1
12594,1,1
12595,-45,1
12596,-23,1
12597,237,0
12598,132,1
12599,208,0
12600,42,1
12601,11,0
12602,,
12603,-61,0
12604,-29,0
12605,-22,0
12606,-39,0
12607,-48,0
12608,-71,0
12609,,
12610,598,0
12611,-22,0
12612,,
12613,1174,0
12614,-21,0
12615,-109,0
12616,-116,0
12617,275,1
12618,-132,1
12619,101,1
12620,-31,0
12621,-97,0
12622,,
12623,-51,1
12624,-31,1
12625,-5,0
12626,,
12627,,
12628,-27,0
12629,,
12630,-8,1
12631,134,0
12632,77,0
12633,23,0
12634,-98,0
12635,13,1
12636,,
12637,-34,0
12638,-77,1
12639,-3,0
12640,52,0
12641,-42,0
12642,256,0
12643,-140,0
12644,8,0
12645,23,1
12646,270,0
12647,,
12648,-35,0
12649,10,0
12650,,
12651,140,0
12652,-1,0
12653,279,0
12654,,
12655,-59,0
12656,-86,0
12657,-33,0
12658,232,0
12659,-44,0
12660,415,0
12661,40,0
12662,,
12663,244,0
12664,,
12665,-56,0
12666,,
12667,415,0
12668,340,0
12669,41,0
12670,,
12671,-30,0
12672,13,1
12673,51,0
12674,-12,0
12675,-19,0
12676,313,1
12677,-112,0
12678,-15,0
12679,-2,0
